Data,City,Value
07-05-2014,Saint Louis,1
07-05-2014,Chicago,2
07-05-2014,Nashville,3
07-05-2014,Indianapolis,2
07-05-2014,Atlanta,2
07-05-2014,Detroit,3
07-05-2014,Jacksonville,2
07-05-2014,Charlotte,1.5
07-05-2014,Miami,1
07-05-2014,Pittsburgh,2
07-05-2014,Toronto,2
07-05-2014,Philadelphia,3
07-05-2014,New York,1
07-05-2014,Montreal,2
07-05-2014,Boston,2
07-05-2014,Beersheba,2
07-05-2014,Tel Aviv District,2.5
07-05-2014,Eilat,5
07-05-2014,Haifa,3
07-05-2014,Nahariyya,2
07-05-2014,Jerusalem,1
08-05-2014,Vancouver,1
08-05-2014,Portland,1
08-05-2014,San Francisco,1
08-05-2014,Seattle,1
08-05-2014,Los Angeles,1
08-05-2014,San Diego,1
08-05-2014,Las Vegas,1
08-05-2014,Phoenix,1
08-05-2014,Albuquerque,1
08-05-2014,Denver,1
08-05-2014,San Antonio,5
08-05-2014,Dallas,3
08-05-2014,Houston,1
08-05-2014,Kansas City,3
08-05-2014,Minneapolis,2
08-05-2014,Saint Louis,1
08-05-2014,Chicago,2.5
08-05-2014,Nashville,3
08-05-2014,Indianapolis,3.5
08-05-2014,Atlanta,2
08-05-2014,Detroit,3
08-05-2014,Jacksonville,2
08-05-2014,Charlotte,2
08-05-2014,Miami,2
08-05-2014,Pittsburgh,1
08-05-2014,Toronto,2
08-05-2014,Philadelphia,2
08-05-2014,New York,1
08-05-2014,Montreal,2
08-05-2014,Boston,1
08-05-2014,Beersheba,1.5
08-05-2014,Tel Aviv District,2
08-05-2014,Eilat,3
08-05-2014,Haifa,2
08-05-2014,Nahariyya,1
08-05-2014,Jerusalem,1
09-05-2014,Vancouver,3
09-05-2014,Portland,2
09-05-2014,San Francisco,1.5
09-05-2014,Seattle,1.5
09-05-2014,Los Angeles,1
09-05-2014,San Diego,2
09-05-2014,Las Vegas,2
09-05-2014,Phoenix,1
09-05-2014,Albuquerque,1
09-05-2014,Denver,1
09-05-2014,San Antonio,3
09-05-2014,Dallas,2.5
09-05-2014,Houston,2
09-05-2014,Kansas City,2
09-05-2014,Minneapolis,5
09-05-2014,Saint Louis,2
09-05-2014,Chicago,3
09-05-2014,Nashville,4
09-05-2014,Indianapolis,2
09-05-2014,Atlanta,3
09-05-2014,Detroit,4
09-05-2014,Jacksonville,2.5
09-05-2014,Charlotte,2
09-05-2014,Miami,2
09-05-2014,Pittsburgh,1
09-05-2014,Toronto,1
09-05-2014,Philadelphia,3
09-05-2014,New York,1
09-05-2014,Montreal,2
09-05-2014,Boston,1
09-05-2014,Beersheba,1
09-05-2014,Tel Aviv District,3
09-05-2014,Eilat,2
09-05-2014,Haifa,1.5
09-05-2014,Nahariyya,1
09-05-2014,Jerusalem,1
10-05-2014,Vancouver,1
10-05-2014,Portland,1
10-05-2014,San Francisco,2
10-05-2014,Seattle,1
10-05-2014,Los Angeles,0
10-05-2014,San Diego,1
10-05-2014,Las Vegas,1
10-05-2014,Phoenix,1
10-05-2014,Albuquerque,1
10-05-2014,Denver,1
10-05-2014,San Antonio,3
10-05-2014,Dallas,4.5
10-05-2014,Houston,1
10-05-2014,Kansas City,2
10-05-2014,Minneapolis,2
10-05-2014,Saint Louis,1
10-05-2014,Chicago,1.5
10-05-2014,Nashville,3
10-05-2014,Indianapolis,1
10-05-2014,Atlanta,2
10-05-2014,Detroit,4
10-05-2014,Jacksonville,3
10-05-2014,Charlotte,2.5
10-05-2014,Miami,2
10-05-2014,Pittsburgh,2
10-05-2014,Toronto,2
10-05-2014,Philadelphia,1
10-05-2014,New York,1
10-05-2014,Montreal,3.5
10-05-2014,Boston,2
10-05-2014,Beersheba,2
10-05-2014,Tel Aviv District,3
10-05-2014,Eilat,2
10-05-2014,Haifa,3
10-05-2014,Nahariyya,1
10-05-2014,Jerusalem,1
11-05-2014,Vancouver,1
11-05-2014,Portland,1
11-05-2014,San Francisco,1
11-05-2014,Seattle,1
11-05-2014,Los Angeles,2
11-05-2014,San Diego,1
11-05-2014,Las Vegas,6
11-05-2014,Phoenix,2
11-05-2014,Albuquerque,2.5
11-05-2014,Denver,2
11-05-2014,San Antonio,4
11-05-2014,Dallas,5
11-05-2014,Houston,1
11-05-2014,Kansas City,4.5
11-05-2014,Minneapolis,2
11-05-2014,Saint Louis,1
11-05-2014,Chicago,1.5
11-05-2014,Nashville,2
11-05-2014,Indianapolis,2
11-05-2014,Atlanta,1
11-05-2014,Detroit,2
11-05-2014,Jacksonville,1
11-05-2014,Charlotte,1
11-05-2014,Miami,3
11-05-2014,Pittsburgh,1
11-05-2014,Toronto,2.5
11-05-2014,Philadelphia,2
11-05-2014,New York,1
11-05-2014,Montreal,3
11-05-2014,Boston,2
11-05-2014,Beersheba,1.5
11-05-2014,Tel Aviv District,4
11-05-2014,Eilat,5
11-05-2014,Haifa,2
11-05-2014,Nahariyya,1
11-05-2014,Jerusalem,1
12-05-2014,Vancouver,0
12-05-2014,Portland,1
12-05-2014,San Francisco,1
12-05-2014,Seattle,1
12-05-2014,Los Angeles,1
12-05-2014,San Diego,2
12-05-2014,Las Vegas,3
12-05-2014,Phoenix,2
12-05-2014,Albuquerque,1.5
12-05-2014,Denver,4
12-05-2014,San Antonio,6
12-05-2014,Dallas,5
12-05-2014,Houston,2
12-05-2014,Kansas City,3
12-05-2014,Minneapolis,3
12-05-2014,Saint Louis,1
12-05-2014,Chicago,3
12-05-2014,Nashville,3
12-05-2014,Indianapolis,3.5
12-05-2014,Atlanta,1
12-05-2014,Detroit,2
12-05-2014,Jacksonville,2
12-05-2014,Charlotte,1
12-05-2014,Miami,2.5
12-05-2014,Pittsburgh,1
12-05-2014,Toronto,1
12-05-2014,Philadelphia,2
12-05-2014,New York,1
12-05-2014,Montreal,2
12-05-2014,Boston,2
12-05-2014,Beersheba,2
12-05-2014,Tel Aviv District,3
12-05-2014,Eilat,4
12-05-2014,Haifa,3
12-05-2014,Nahariyya,1
12-05-2014,Jerusalem,1
13-05-2014,Vancouver,1
13-05-2014,Portland,1
13-05-2014,San Francisco,1
13-05-2014,Seattle,1
13-05-2014,Los Angeles,1
13-05-2014,San Diego,1
13-05-2014,Las Vegas,3
13-05-2014,Phoenix,2
13-05-2014,Albuquerque,2
13-05-2014,Denver,2
13-05-2014,San Antonio,5
13-05-2014,Dallas,5
13-05-2014,Houston,4
13-05-2014,Kansas City,2.5
13-05-2014,Minneapolis,5
13-05-2014,Saint Louis,2.5
13-05-2014,Chicago,1.5
13-05-2014,Nashville,3
13-05-2014,Indianapolis,3
13-05-2014,Atlanta,1
13-05-2014,Detroit,3
13-05-2014,Jacksonville,2
13-05-2014,Charlotte,1
13-05-2014,Miami,2
13-05-2014,Pittsburgh,1
13-05-2014,Toronto,3
13-05-2014,Philadelphia,1
13-05-2014,New York,1
13-05-2014,Montreal,2.5
13-05-2014,Boston,2
13-05-2014,Beersheba,2
13-05-2014,Tel Aviv District,3.5
13-05-2014,Eilat,4.5
13-05-2014,Haifa,2
13-05-2014,Nahariyya,1
13-05-2014,Jerusalem,1
14-05-2014,Vancouver,2
14-05-2014,Portland,1
14-05-2014,San Francisco,0.5
14-05-2014,Seattle,1
14-05-2014,Los Angeles,1
14-05-2014,San Diego,1.5
14-05-2014,Las Vegas,2.5
14-05-2014,Phoenix,4
14-05-2014,Albuquerque,1
14-05-2014,Denver,1
14-05-2014,San Antonio,5
14-05-2014,Dallas,4.5
14-05-2014,Houston,2
14-05-2014,Kansas City,2.5
14-05-2014,Minneapolis,2
14-05-2014,Saint Louis,2
14-05-2014,Chicago,2
14-05-2014,Nashville,1
14-05-2014,Indianapolis,1
14-05-2014,Atlanta,3
14-05-2014,Detroit,2
14-05-2014,Jacksonville,2
14-05-2014,Charlotte,2
14-05-2014,Miami,5
14-05-2014,Pittsburgh,1
14-05-2014,Toronto,1.5
14-05-2014,Philadelphia,4
14-05-2014,New York,1
14-05-2014,Montreal,2
14-05-2014,Boston,1
14-05-2014,Beersheba,1
14-05-2014,Tel Aviv District,2.5
14-05-2014,Eilat,6
14-05-2014,Haifa,2
14-05-2014,Nahariyya,1
14-05-2014,Jerusalem,1
15-05-2014,Vancouver,1
15-05-2014,Portland,1
15-05-2014,San Francisco,1
15-05-2014,Seattle,1
15-05-2014,Los Angeles,1
15-05-2014,San Diego,1
15-05-2014,Las Vegas,1
15-05-2014,Phoenix,1
15-05-2014,Albuquerque,1
15-05-2014,Denver,1
15-05-2014,San Antonio,1
15-05-2014,Dallas,2.5
15-05-2014,Houston,1
15-05-2014,Kansas City,2
15-05-2014,Minneapolis,5
15-05-2014,Saint Louis,2
15-05-2014,Chicago,3
15-05-2014,Nashville,1.5
15-05-2014,Indianapolis,3
15-05-2014,Atlanta,3
15-05-2014,Detroit,3
15-05-2014,Jacksonville,3
15-05-2014,Charlotte,4
15-05-2014,Miami,5
15-05-2014,Pittsburgh,3
15-05-2014,Toronto,2
15-05-2014,Philadelphia,4
15-05-2014,New York,1
15-05-2014,Montreal,4
15-05-2014,Boston,2
15-05-2014,Beersheba,1
15-05-2014,Tel Aviv District,2
15-05-2014,Eilat,5
15-05-2014,Haifa,2
15-05-2014,Nahariyya,1
15-05-2014,Jerusalem,1
16-05-2014,Vancouver,1
16-05-2014,Portland,1
16-05-2014,San Francisco,1
16-05-2014,Seattle,1
16-05-2014,Los Angeles,1
16-05-2014,San Diego,1
16-05-2014,Las Vegas,1
16-05-2014,Phoenix,1
16-05-2014,Albuquerque,1
16-05-2014,Denver,1
16-05-2014,San Antonio,3.5
16-05-2014,Dallas,3
16-05-2014,Houston,2.5
16-05-2014,Kansas City,1
16-05-2014,Minneapolis,2
16-05-2014,Saint Louis,1.5
16-05-2014,Chicago,1
16-05-2014,Nashville,1
16-05-2014,Indianapolis,2
16-05-2014,Atlanta,3
16-05-2014,Detroit,2.5
16-05-2014,Jacksonville,1
16-05-2014,Charlotte,1.5
16-05-2014,Miami,2.5
16-05-2014,Pittsburgh,2
16-05-2014,Toronto,1
16-05-2014,Philadelphia,4
16-05-2014,New York,3
16-05-2014,Montreal,3
16-05-2014,Boston,2.5
16-05-2014,Beersheba,1
16-05-2014,Tel Aviv District,2.5
16-05-2014,Eilat,7
16-05-2014,Haifa,2
16-05-2014,Nahariyya,1
16-05-2014,Jerusalem,1
17-05-2014,Vancouver,1
17-05-2014,Portland,1
17-05-2014,San Francisco,1.5
17-05-2014,Seattle,1
17-05-2014,Los Angeles,0.5
17-05-2014,San Diego,1
17-05-2014,Las Vegas,1
17-05-2014,Phoenix,1
17-05-2014,Albuquerque,1
17-05-2014,Denver,1
17-05-2014,San Antonio,5
17-05-2014,Dallas,3.5
17-05-2014,Houston,3
17-05-2014,Kansas City,1
17-05-2014,Minneapolis,2
17-05-2014,Saint Louis,0.5
17-05-2014,Chicago,1.5
17-05-2014,Nashville,1
17-05-2014,Indianapolis,1
17-05-2014,Atlanta,1
17-05-2014,Detroit,2
17-05-2014,Jacksonville,2
17-05-2014,Charlotte,2
17-05-2014,Miami,2
17-05-2014,Pittsburgh,1
17-05-2014,Toronto,1
17-05-2014,Philadelphia,3
17-05-2014,New York,1
17-05-2014,Montreal,3.5
17-05-2014,Boston,2
17-05-2014,Beersheba,1.5
17-05-2014,Tel Aviv District,3.5
17-05-2014,Eilat,7.5
17-05-2014,Haifa,2
17-05-2014,Nahariyya,1
17-05-2014,Jerusalem,1
18-05-2014,Vancouver,1
18-05-2014,Portland,1
18-05-2014,San Francisco,1
18-05-2014,Seattle,1
18-05-2014,Los Angeles,1
18-05-2014,San Diego,1
18-05-2014,Las Vegas,3
18-05-2014,Phoenix,1
18-05-2014,Albuquerque,1
18-05-2014,Denver,2
18-05-2014,San Antonio,4
18-05-2014,Dallas,4
18-05-2014,Houston,3
18-05-2014,Kansas City,1.5
18-05-2014,Minneapolis,3
18-05-2014,Saint Louis,1
18-05-2014,Chicago,1
18-05-2014,Nashville,1
18-05-2014,Indianapolis,1
18-05-2014,Atlanta,2
18-05-2014,Detroit,2
18-05-2014,Jacksonville,1
18-05-2014,Charlotte,2
18-05-2014,Miami,3.5
18-05-2014,Pittsburgh,1
18-05-2014,Toronto,1
18-05-2014,Philadelphia,3
18-05-2014,New York,1
18-05-2014,Montreal,2.5
18-05-2014,Boston,2
18-05-2014,Beersheba,1.5
18-05-2014,Tel Aviv District,2.5
18-05-2014,Eilat,7.5
18-05-2014,Haifa,2
18-05-2014,Nahariyya,1
18-05-2014,Jerusalem,1
19-05-2014,Vancouver,1
19-05-2014,Portland,1
19-05-2014,San Francisco,1
19-05-2014,Seattle,1
19-05-2014,Los Angeles,1
19-05-2014,San Diego,1
19-05-2014,Las Vegas,4
19-05-2014,Phoenix,1
19-05-2014,Albuquerque,2
19-05-2014,Denver,1
19-05-2014,San Antonio,4
19-05-2014,Dallas,4
19-05-2014,Houston,2
19-05-2014,Kansas City,3.5
19-05-2014,Minneapolis,4.5
19-05-2014,Saint Louis,2
19-05-2014,Chicago,3
19-05-2014,Nashville,1
19-05-2014,Indianapolis,1
19-05-2014,Atlanta,1
19-05-2014,Detroit,2
19-05-2014,Jacksonville,2
19-05-2014,Charlotte,1
19-05-2014,Miami,2
19-05-2014,Pittsburgh,1
19-05-2014,Toronto,2
19-05-2014,Philadelphia,2
19-05-2014,New York,2
19-05-2014,Montreal,1.5
19-05-2014,Boston,2.5
19-05-2014,Beersheba,1.5
19-05-2014,Tel Aviv District,2
19-05-2014,Eilat,5.5
19-05-2014,Haifa,2
19-05-2014,Nahariyya,1
19-05-2014,Jerusalem,1
20-05-2014,Vancouver,1
20-05-2014,Portland,1
20-05-2014,San Francisco,1.5
20-05-2014,Seattle,0.5
20-05-2014,Los Angeles,1
20-05-2014,San Diego,1
20-05-2014,Las Vegas,3.5
20-05-2014,Phoenix,1
20-05-2014,Albuquerque,1
20-05-2014,Denver,1
20-05-2014,San Antonio,5
20-05-2014,Dallas,5
20-05-2014,Houston,2
20-05-2014,Kansas City,3
20-05-2014,Minneapolis,2
20-05-2014,Saint Louis,1
20-05-2014,Chicago,2
20-05-2014,Nashville,2
20-05-2014,Indianapolis,1
20-05-2014,Atlanta,2
20-05-2014,Detroit,2
20-05-2014,Jacksonville,1
20-05-2014,Charlotte,2
20-05-2014,Miami,2
20-05-2014,Pittsburgh,0
20-05-2014,Toronto,1
20-05-2014,Philadelphia,2
20-05-2014,New York,2
20-05-2014,Montreal,2
20-05-2014,Boston,2
20-05-2014,Beersheba,1
20-05-2014,Tel Aviv District,1
20-05-2014,Eilat,3
20-05-2014,Haifa,1
20-05-2014,Nahariyya,1
20-05-2014,Jerusalem,1
21-05-2014,Vancouver,3
21-05-2014,Portland,2
21-05-2014,San Francisco,1
21-05-2014,Seattle,1
21-05-2014,Los Angeles,1
21-05-2014,San Diego,3
21-05-2014,Las Vegas,1.5
21-05-2014,Phoenix,2
21-05-2014,Albuquerque,2.5
21-05-2014,Denver,2
21-05-2014,San Antonio,5
21-05-2014,Dallas,4
21-05-2014,Houston,3
21-05-2014,Kansas City,2
21-05-2014,Minneapolis,3
21-05-2014,Saint Louis,2
21-05-2014,Chicago,2
21-05-2014,Nashville,3
21-05-2014,Indianapolis,4
21-05-2014,Atlanta,3
21-05-2014,Detroit,2
21-05-2014,Jacksonville,2
21-05-2014,Charlotte,4
21-05-2014,Miami,4
21-05-2014,Pittsburgh,1
21-05-2014,Toronto,1.5
21-05-2014,Philadelphia,2.5
21-05-2014,New York,1.5
21-05-2014,Montreal,2
21-05-2014,Boston,2
21-05-2014,Beersheba,2
21-05-2014,Tel Aviv District,2
21-05-2014,Eilat,3
21-05-2014,Haifa,2.5
21-05-2014,Nahariyya,1
21-05-2014,Jerusalem,1
22-05-2014,Vancouver,3
22-05-2014,Portland,2.5
22-05-2014,San Francisco,2
22-05-2014,Seattle,1
22-05-2014,Los Angeles,1
22-05-2014,San Diego,3
22-05-2014,Las Vegas,1.5
22-05-2014,Phoenix,2
22-05-2014,Albuquerque,4
22-05-2014,Denver,1
22-05-2014,San Antonio,4.5
22-05-2014,Dallas,3
22-05-2014,Houston,4
22-05-2014,Kansas City,3.5
22-05-2014,Minneapolis,2
22-05-2014,Saint Louis,2
22-05-2014,Chicago,4
22-05-2014,Nashville,3
22-05-2014,Indianapolis,3
22-05-2014,Atlanta,3
22-05-2014,Detroit,4
22-05-2014,Jacksonville,4
22-05-2014,Charlotte,3.5
22-05-2014,Miami,3
22-05-2014,Pittsburgh,2
22-05-2014,Toronto,2
22-05-2014,Philadelphia,3
22-05-2014,New York,1
22-05-2014,Montreal,5
22-05-2014,Boston,1
22-05-2014,Beersheba,2
22-05-2014,Tel Aviv District,2
22-05-2014,Eilat,6
22-05-2014,Haifa,3
22-05-2014,Nahariyya,1
22-05-2014,Jerusalem,1
23-05-2014,Vancouver,3
23-05-2014,Portland,2
23-05-2014,San Francisco,1
23-05-2014,Seattle,3
23-05-2014,Los Angeles,1
23-05-2014,San Diego,2
23-05-2014,Las Vegas,2.5
23-05-2014,Phoenix,2
23-05-2014,Albuquerque,6.5
23-05-2014,Denver,1
23-05-2014,San Antonio,4
23-05-2014,Dallas,3
23-05-2014,Houston,3.5
23-05-2014,Kansas City,3
23-05-2014,Minneapolis,1
23-05-2014,Saint Louis,3
23-05-2014,Chicago,3
23-05-2014,Nashville,2
23-05-2014,Indianapolis,2
23-05-2014,Atlanta,2
23-05-2014,Detroit,3
23-05-2014,Jacksonville,3
23-05-2014,Charlotte,2
23-05-2014,Miami,2
23-05-2014,Pittsburgh,2
23-05-2014,Toronto,3
23-05-2014,Philadelphia,3
23-05-2014,New York,1
23-05-2014,Montreal,5
23-05-2014,Boston,1
23-05-2014,Beersheba,1
23-05-2014,Tel Aviv District,2
23-05-2014,Eilat,4
23-05-2014,Haifa,2
23-05-2014,Nahariyya,1
23-05-2014,Jerusalem,1
24-05-2014,Vancouver,3
24-05-2014,Portland,1
24-05-2014,San Francisco,1
24-05-2014,Seattle,2
24-05-2014,Los Angeles,0
24-05-2014,San Diego,2
24-05-2014,Las Vegas,2
24-05-2014,Phoenix,1
24-05-2014,Albuquerque,3
24-05-2014,Denver,1
24-05-2014,San Antonio,4
24-05-2014,Dallas,3.5
24-05-2014,Houston,2.5
24-05-2014,Kansas City,2
24-05-2014,Minneapolis,3
24-05-2014,Saint Louis,2
24-05-2014,Chicago,1
24-05-2014,Nashville,2
24-05-2014,Indianapolis,2
24-05-2014,Atlanta,1
24-05-2014,Detroit,1
24-05-2014,Jacksonville,2
24-05-2014,Charlotte,2
24-05-2014,Miami,2
24-05-2014,Pittsburgh,2
24-05-2014,Toronto,3
24-05-2014,Philadelphia,3
24-05-2014,New York,1
24-05-2014,Montreal,3
24-05-2014,Boston,1
24-05-2014,Beersheba,1.5
24-05-2014,Tel Aviv District,1
24-05-2014,Eilat,4
24-05-2014,Haifa,1
24-05-2014,Nahariyya,1
24-05-2014,Jerusalem,1
25-05-2014,Vancouver,2.5
25-05-2014,Portland,1
25-05-2014,San Francisco,2.5
25-05-2014,Seattle,1
25-05-2014,Los Angeles,0
25-05-2014,San Diego,1
25-05-2014,Las Vegas,1
25-05-2014,Phoenix,2
25-05-2014,Albuquerque,1
25-05-2014,Denver,1.5
25-05-2014,San Antonio,4
25-05-2014,Dallas,5
25-05-2014,Houston,2
25-05-2014,Kansas City,1.5
25-05-2014,Minneapolis,4
25-05-2014,Saint Louis,2
25-05-2014,Chicago,1.5
25-05-2014,Nashville,1.5
25-05-2014,Indianapolis,2
25-05-2014,Atlanta,1
25-05-2014,Detroit,1
25-05-2014,Jacksonville,3
25-05-2014,Charlotte,1.5
25-05-2014,Miami,2
25-05-2014,Pittsburgh,1
25-05-2014,Toronto,3
25-05-2014,Philadelphia,2
25-05-2014,New York,1
25-05-2014,Montreal,1.5
25-05-2014,Boston,0
25-05-2014,Beersheba,1
25-05-2014,Tel Aviv District,1
25-05-2014,Eilat,3
25-05-2014,Haifa,2
25-05-2014,Nahariyya,2
25-05-2014,Jerusalem,1
26-05-2014,Vancouver,3
26-05-2014,Portland,3
26-05-2014,San Francisco,5.5
26-05-2014,Seattle,2
26-05-2014,Los Angeles,0
26-05-2014,San Diego,2
26-05-2014,Las Vegas,2
26-05-2014,Phoenix,1
26-05-2014,Albuquerque,2
26-05-2014,Denver,2.5
26-05-2014,San Antonio,2.5
26-05-2014,Dallas,4
26-05-2014,Houston,2.5
26-05-2014,Kansas City,3
26-05-2014,Minneapolis,3
26-05-2014,Saint Louis,2
26-05-2014,Chicago,3
26-05-2014,Nashville,2
26-05-2014,Indianapolis,3
26-05-2014,Atlanta,0
26-05-2014,Detroit,2.5
26-05-2014,Jacksonville,3
26-05-2014,Charlotte,2
26-05-2014,Miami,4
26-05-2014,Pittsburgh,2
26-05-2014,Toronto,4.5
26-05-2014,Philadelphia,4
26-05-2014,New York,5
26-05-2014,Montreal,6
26-05-2014,Boston,2
26-05-2014,Beersheba,1
26-05-2014,Tel Aviv District,2
26-05-2014,Eilat,2
26-05-2014,Haifa,2
26-05-2014,Nahariyya,2
26-05-2014,Jerusalem,2
27-05-2014,Vancouver,3
27-05-2014,Portland,2.5
27-05-2014,San Francisco,7
27-05-2014,Seattle,1
27-05-2014,Los Angeles,0
27-05-2014,San Diego,2
27-05-2014,Las Vegas,3
27-05-2014,Phoenix,2
27-05-2014,Albuquerque,1
27-05-2014,Denver,1
27-05-2014,San Antonio,2
27-05-2014,Dallas,2.5
27-05-2014,Houston,3
27-05-2014,Kansas City,2
27-05-2014,Minneapolis,3
27-05-2014,Saint Louis,1
27-05-2014,Chicago,3
27-05-2014,Nashville,2
27-05-2014,Indianapolis,3.5
27-05-2014,Atlanta,0
27-05-2014,Detroit,2
27-05-2014,Jacksonville,2
27-05-2014,Charlotte,2
27-05-2014,Miami,4
27-05-2014,Pittsburgh,3
27-05-2014,Toronto,4
27-05-2014,Philadelphia,3
27-05-2014,New York,4
27-05-2014,Montreal,6
27-05-2014,Boston,6
27-05-2014,Beersheba,2
27-05-2014,Tel Aviv District,2
27-05-2014,Eilat,1
27-05-2014,Haifa,2
27-05-2014,Nahariyya,2
27-05-2014,Jerusalem,1
28-05-2014,Vancouver,3
28-05-2014,Portland,2
28-05-2014,San Francisco,7
28-05-2014,Seattle,1
28-05-2014,Los Angeles,0
28-05-2014,San Diego,2
28-05-2014,Las Vegas,4
28-05-2014,Phoenix,1
28-05-2014,Albuquerque,3
28-05-2014,Denver,1
28-05-2014,San Antonio,2
28-05-2014,Dallas,2
28-05-2014,Houston,1
28-05-2014,Kansas City,1
28-05-2014,Minneapolis,2
28-05-2014,Saint Louis,2
28-05-2014,Chicago,3
28-05-2014,Nashville,1.5
28-05-2014,Indianapolis,3
28-05-2014,Atlanta,0.5
28-05-2014,Detroit,1
28-05-2014,Jacksonville,2
28-05-2014,Charlotte,1
28-05-2014,Miami,4
28-05-2014,Pittsburgh,2
28-05-2014,Toronto,4
28-05-2014,Philadelphia,3
28-05-2014,New York,4
28-05-2014,Montreal,6
28-05-2014,Boston,3
28-05-2014,Beersheba,2
28-05-2014,Tel Aviv District,3
28-05-2014,Eilat,1
28-05-2014,Haifa,2
28-05-2014,Nahariyya,2
28-05-2014,Jerusalem,3.5
29-05-2014,Vancouver,2
29-05-2014,Portland,2
29-05-2014,San Francisco,2
29-05-2014,Seattle,3
29-05-2014,Los Angeles,0
29-05-2014,San Diego,3
29-05-2014,Las Vegas,3
29-05-2014,Phoenix,3
29-05-2014,Albuquerque,3
29-05-2014,Denver,2
29-05-2014,San Antonio,0
29-05-2014,Dallas,2
29-05-2014,Houston,2
29-05-2014,Kansas City,2
29-05-2014,Minneapolis,3
29-05-2014,Saint Louis,1
29-05-2014,Chicago,4
29-05-2014,Nashville,2
29-05-2014,Indianapolis,2
29-05-2014,Atlanta,0
29-05-2014,Detroit,2
29-05-2014,Jacksonville,2
29-05-2014,Charlotte,1
29-05-2014,Miami,3
29-05-2014,Pittsburgh,1.5
29-05-2014,Toronto,3
29-05-2014,Philadelphia,4
29-05-2014,New York,4
29-05-2014,Montreal,1.5
29-05-2014,Boston,4
29-05-2014,Beersheba,1.5
29-05-2014,Tel Aviv District,2
29-05-2014,Eilat,1
29-05-2014,Haifa,3
29-05-2014,Nahariyya,3
29-05-2014,Jerusalem,2
30-05-2014,Vancouver,2
30-05-2014,Portland,3
30-05-2014,San Francisco,4
30-05-2014,Seattle,2
30-05-2014,Los Angeles,0
30-05-2014,San Diego,2
30-05-2014,Las Vegas,2
30-05-2014,Phoenix,2
30-05-2014,Albuquerque,2
30-05-2014,Denver,3
30-05-2014,San Antonio,0
30-05-2014,Dallas,2
30-05-2014,Houston,2
30-05-2014,Kansas City,3
30-05-2014,Minneapolis,3
30-05-2014,Saint Louis,0.5
30-05-2014,Chicago,3
30-05-2014,Nashville,0
30-05-2014,Indianapolis,3
30-05-2014,Atlanta,1
30-05-2014,Detroit,1
30-05-2014,Jacksonville,2.5
30-05-2014,Charlotte,2
30-05-2014,Miami,3
30-05-2014,Pittsburgh,2
30-05-2014,Toronto,3
30-05-2014,Philadelphia,2
30-05-2014,New York,1.5
30-05-2014,Montreal,2
30-05-2014,Boston,1.5
30-05-2014,Beersheba,1
30-05-2014,Tel Aviv District,2.5
30-05-2014,Eilat,1
30-05-2014,Haifa,2
30-05-2014,Nahariyya,2
30-05-2014,Jerusalem,2
31-05-2014,Vancouver,2
31-05-2014,Portland,3
31-05-2014,San Francisco,3.5
31-05-2014,Seattle,1
31-05-2014,Los Angeles,0
31-05-2014,San Diego,2
31-05-2014,Las Vegas,5
31-05-2014,Phoenix,0.5
31-05-2014,Albuquerque,2
31-05-2014,Denver,2
31-05-2014,San Antonio,0
31-05-2014,Dallas,2
31-05-2014,Houston,2
31-05-2014,Kansas City,2
31-05-2014,Minneapolis,3.5
31-05-2014,Saint Louis,0
31-05-2014,Chicago,4
31-05-2014,Nashville,1
31-05-2014,Indianapolis,3
31-05-2014,Atlanta,0
31-05-2014,Detroit,2
31-05-2014,Jacksonville,2
31-05-2014,Charlotte,3
31-05-2014,Miami,4
31-05-2014,Pittsburgh,1
31-05-2014,Toronto,3
31-05-2014,Philadelphia,4
31-05-2014,New York,5
31-05-2014,Montreal,4
31-05-2014,Boston,2.5
31-05-2014,Beersheba,3
31-05-2014,Tel Aviv District,4.5
31-05-2014,Eilat,1
31-05-2014,Haifa,4.5
31-05-2014,Nahariyya,4.5
31-05-2014,Jerusalem,4
01-06-2014,Vancouver,1
01-06-2014,Portland,1
01-06-2014,San Francisco,2
01-06-2014,Seattle,1
01-06-2014,Los Angeles,1
01-06-2014,San Diego,2
01-06-2014,Las Vegas,1.5
01-06-2014,Phoenix,1
01-06-2014,Albuquerque,2
01-06-2014,Denver,1
01-06-2014,San Antonio,2
01-06-2014,Dallas,2
01-06-2014,Houston,1
01-06-2014,Kansas City,3
01-06-2014,Minneapolis,3
01-06-2014,Saint Louis,1
01-06-2014,Chicago,2
01-06-2014,Nashville,2
01-06-2014,Indianapolis,2
01-06-2014,Atlanta,3
01-06-2014,Detroit,2
01-06-2014,Jacksonville,2
01-06-2014,Charlotte,1
01-06-2014,Miami,4
01-06-2014,Pittsburgh,1
01-06-2014,Toronto,2
01-06-2014,Philadelphia,1
01-06-2014,New York,1
01-06-2014,Montreal,1
01-06-2014,Boston,1
01-06-2014,Beersheba,2
01-06-2014,Tel Aviv District,3
01-06-2014,Eilat,4
01-06-2014,Haifa,3
01-06-2014,Nahariyya,1
01-06-2014,Jerusalem,2
02-06-2014,Vancouver,0.5
02-06-2014,Portland,1
02-06-2014,San Francisco,1
02-06-2014,Seattle,1
02-06-2014,Los Angeles,1
02-06-2014,San Diego,2
02-06-2014,Las Vegas,2
02-06-2014,Phoenix,1
02-06-2014,Albuquerque,1
